userID,tags
2,"country, Like, country rock, 1994, new traditionalist"
2,"pop, one direction, pop rock, makes me happy, 2013"
2,"Contemporary Gospel, Contemporary Gospel Tag, Yolanda Adams"
2,"rock, alternative, alternative rock, Everclear, favorites"
2,"rock, alternative, alternative rock, Everclear, favorites"
2,"blues rock, classic rock, 60s, hard rock, blues"
2,"pop, australian, 90s, sad, Love"
2,"haiti, pop, perfect, 5 of 10 stars, govno"
2,"pop, westlife, boybands, romantic, Love"
2,"alternative rock, rock, alternative, seen live, emo"
2,"soul, female vocalists, rnb, Disco, pop"
2,"pop, oldies, michael jackson, Immortal, king of pop"
2,"hard rock, classic rock, rock, thin lizzy, irish"
2,"hard rock, classic rock, rock, thin lizzy, irish"
2,"80s, singer-songwriter, over 5 minutes long, shanice, underbar"
2,"punk rock, punk, cover, 90s, covers"
2,"pop, Britney Spears, female vocalists, broken heart, sad"
2,"country, kenny rogers, sad, romantic, beautiful"
2,"soul, 60s, 1960s"
2,"industrial, industrial rock, factory made trance, electronic, Mechanical Technocracy"
2,"pop, oldies, michael jackson, Immortal, king of pop"
2,"folk-rock, irish, Kirsty MacColl"
2,"quiet storm, lawism, Deep Soul, SDZ"
2,"folk, female vocalists, rock, acoustic, Alternative Folk"
2,"The Beatles, more cowbell, brit pop soft, folk, singer-songwriter"
2,"rock, 80s, new wave, keyboard, story"
2,"hip hop, a cappella, kanye, Hip-Hop, rap"
2,"rock, blues rock"
2,"hard rock, classic rock, metal, rock, heavy metal"
2,"feel good, <3, just awesome"
2,"thrash metal, heavy metal, metal, speed metal, Megadeth"
2,"thrash metal, heavy metal, metal, speed metal, Megadeth"
2,"cover, rock, covers, steve winwood cover, Progressive rock"
2,"thrash metal, metal, heavy metal, metallica, speed metal"
2,"soul, pop, wjlb-FM"
2,"symphonic metal, Gothic Metal, Female fronted metal, metal, Gothic"
2,"hard rock, rock, classic rock, heavy metal, 70s"
2,"Progressive metal, progressive death metal, Progressive rock, death metal, swedish"
2,rock
2,"synthpop, industrial, goth rock, Deathpop, dark"
2,1981
2,"country rock, folk rock, classic rock, country, rock"
2,"pop, country, USA, Passionate, west coast"
2,"pop, electronic, female vocalists, dance, Miley Cyrus"
2,"punk rock, punk, rock, Pop-punk, zebrahead"
2,"pop, rock, maroon 5, alternative, pop rock"
2,For Eska
2,For Eska
2,"alternative, alternative rock, electronic, indie, rock"
2,"classic rock, rock, 80s, female vocalists, hard rock"
2,"singer-songwriter, james taylor, classic rock, folk rock, west coast"
2,"60s, Love"
2,"justin bieber, pop, favorite girl, hottie justin bieber, Girl"
2,"soul, motown, oldies, rhythm and blues, 70s"
2,"new age, electronic, ambient, enigma, chillout"
2,"rock, alternative, dave matthews band, chill, acoustic"
2,"rock, alternative, dave matthews band, chill, acoustic"
2,"rock, alternative, alternative rock, pop, favorites"
2,"soft rock, west coast"
2,"pop, rock, pop rock, avril lavigne, female vocalists"
2,"country, female vocalists, classic country"
2,"soul, feel good, jazzy, favorite by this singer, vocalization"
2,"pop, abba, 70s, swedish, chillout"
2,"80s, Progressive rock, epic, beautiful, long"
2,"female, female vocalists, blues, me, help"
3,"rock, 1968, genre: psychedelic rock, genre: psychedelic pop, radio-moonlight-psychedelic pop"
3,"rock, 1968, genre: psychedelic rock, genre: psychedelic pop, radio-moonlight-psychedelic pop"
3,"hard rock, classic rock, rock, Rainbow, heavy metal"
3,"cover, covers, Mellow, pop, great cover"
3,"heavy metal, horror metal, metal, Favorite Artists, kills nu-metal ten times over"
3,"80s, pop, classic rock, elton john, rock"
3,"70s, folk, Gordon Lightfoot, folk-rock, acoustic"
3,"Southern Rock, 70s, jam band, jamband, Jam"
3,"rock, traditional, Murder ballad"
3,"pop, singer-songwriter"
3,"Grunge, alternative rock, rock, hard rock, soundgarden"
3,"Grunge, alternative rock, rock, hard rock, soundgarden"
3,"soul, motown, funk, rhythm and blues, 1969"
3,"Disco, pop, 80s, dance, album rock"
3,"rock, classic rock, 80s, female vocalists, beautiful"
3,"80s, rock, hard rock, classic rock, van halen"
3,"christmas, justin bieber, love at first listen, pop, catchy"
3,"pop, 80s, dance, female vocalists, soft rock"
3,"calypso, names, 50s, classic, world"
3,"pop, abba, 70s, swedish, chillout"
3,"heavy metal, hard rock, metal, Ozzy Osbourne, rock"
3,"country, Love, 90s, love songs, Country faves"
3,"Alt-country, americana, rock, alt country, indie"
3,rock
3,"golden age hip hop, Hip-Hop, hip hop, 80s, soul"
3,"oldies, Rock and Roll, dancing songs"
3,"folk, american, fip, songs about money"
3,"jazz, swing, Big Band, jazzy, male vocalist"
3,"rock, classic rock, singer-songwriter, blues, AOR"
3,"rock, classic rock, singer-songwriter, blues, AOR"
3,"coming home by tom jones, vocal, pop, classic rock, Tom Jones"
3,"hard rock, classic rock, heavy metal, rock, scorpions"
3,"Demi Lovato, this is me, camp rock, pop rock, pop"
3,Johnny Cash
3,"why on earth is this just a bonus track, pop, pop rock, pink, feeling"
3,"country, rodeo, garth brooks, 90s, garth"
3,"rock, punk rock, emo, alternative, Yellowcard"
3,"hard rock, glam rock, classic rock, rock, Rock and Roll"
3,country
3,"love me, Justin Drew Bieber, justin bieber, Love, dance"
3,"80s Pop, gino vannelli"
3,"hip hop, 90s, rnb"
3,"Disco, pop, soul, female vocalists, love songs"
3,"christian rock, christian, worship, Hillsongs, gospel"
3,"worship, Don, collection, praise & worship, don moen thank you lord"
3,"inspirational, worship, christian, Hillsong United, Hillsong-Evermore"
3,"country, conway twitty"
3,"Contemporary Gospel, Contemporary Gospel Tag, Yolanda Adams"
3,"pop, love at first listen, falsetto, maroon 5, 2014"
3,"pop, love at first listen, falsetto, maroon 5, 2014"
3,"rock, britpop, romantic, covers, f"
3,"soul, quiet storm, smooth, slow jams, Old School soul"
3,"rock, classic rock, 80s, power pop, catchy"
3,"pop, dance, male vocalists, backstreet boys, 2009"
3,"classic rock, 60s, rock, blues, female vocalists"
3,"rock, hard rock, 00s, pop rock, Love"
3,"Drake, Girls love Beyonce"
3,"rock, pop, indie, alternative, australian"
3,"hard rock, rock, rock ballad, classic rock, Ballad"
3,"jazz, acid jazz, funk, british, House"
3,"soul, country, top, super, country rock"
3,"pop, country, folk, singer-songwriter, USA"
3,"indie, 80s, alternative, pop, beautiful"
3,"seen live, female, country, Favorite, My Country"
3,"pop, Love, BSB, romantic, stick it on repeat"
3,"classic rock, rock, hard rock, 80s, Ballad"
3,"christmas, female vocalists, rnb, love at first listen, Hip-Hop"
3,"christmas, female vocalists, rnb, love at first listen, Hip-Hop"
3,"christmas, pop, love at first listen, Christmas Songs, holiday"
3,"soul, oldies, cover"
3,"christmas, country christmas, holiday, jul03-, i know what i want for christmas"
3,"pop, sexy, dance, electropop, dance-pop"
3,"loneliness after dusk, Madonna, demo, never let you go, rebel heart"
3,"hard rock, classic rock, rock, Rainbow, heavy metal"
3,"rock, Gothic Rock, Evanescence, female vocalists, Gothic"
3,"soft rock, AOR, toto, rock, classic rock"
3,"seen live, female, country, Favorite, My Country"
3,"indie, indie rock, alternative, female vocalists, rock"
3,"heavy metal, hard rock, metal, Black Sabbath, classic rock"
3,"pop, rock, oldies, classic rock, singer-songwriter"
3,"alternative, alternative rock, indie rock, rock, british"
3,"street punk, punk, hardcore, true hardcore punk"
3,"alternative rock, rock, pop, alternative, 90s"
3,"new wave, rock, indie, 80s, alternative"
3,"soul, motown, oldies, rhythm and blues, 70s"
3,"rock, 80s, classic rock, pop, classic"
3,fip
3,"hard rock, rock, classic rock, hair metal, 8 of 10 stars"
3,"rock, singer-songwriter, billy joel, pop, piano"
3,"classic rock, rock, hard rock, drugs, jimi hendrix"
3,"pop, 90s, female vocalists, 80s, 1990"
3,"pop, 90s, female vocalists, 80s, 1990"
3,"pop, soul, adult contemporary, male vocalists, love songs"
3,"hard rock, peter criss"
3,out of our heads
3,"classic rock, hard rock, melodic rock, rock, 80s"
3,"chillout, sad, rnb, Scobbler Hit"
3,"hard rock, classic rock, heavy metal, american, 1987"
3,"country, Awesome, Favorite, 2010s, SHAZAM"
3,"classic rock, rock, 60s, The Beatles, british"
3,"rock, classic rock, british, Rock and Roll, 00s"
3,"70s, hard rock, classic rock, rock, Nazareth"
3,"hard rock, rock, 80s, classic rock, heavy metal"
3,"hip hop, rap rock, Kurt Cobain, Smash Mouth, quinten painter"
3,rnb
3,"rock, 80s, female vocalists, album rock, arena rock"
3,"rock, glam rock, alt. rock"
3,"rock, glam rock, alt. rock"
3,RB
3,heard on Pandora
3,"80s, pop, new wave, rock, eurythmics"
3,"Faves, add, Sleep Mix, Feel, never love again- hanson"
3,"2004, cover"
3,"classic rock, rock, singer-songwriter, cute, 00s"
3,"rock, folk, 2007, 00s, Neil Young"
3,"hard rock, rock, classic, 2004, van halen"
3,"punk rock, punk, cover, 90s, covers"
3,"glee, Glee Cast, Grant Gustin, Love, cover"
3,"rock, classic rock, pop, 80s, hard rock"
3,"cover, rock, covers, steve winwood cover, Progressive rock"
3,"electronic, pop, Love, Awesome, fucking amazing"
3,"pop, 80s, jazz fusion, west coast, chicago"
3,"pop, 80s, jazz fusion, west coast, chicago"
3,"oldies, 50s, rock, Rock  Roll, elvis"
3,"soul, motown, Disco, 60s, RB"
3,"pop, female, 80s, british, female vocalists"
3,"female vocalists, folk, Tracy Chapman, soul, rock"
3,"oldies, 60s, pop, rock, rockabilly"
3,"oldies, rock, heard on Pandora, dj-xcite-background, 60s"
3,"soul, bonus track, Lay me down, 2015, nice vocals"
3,"Progressive rock, rock, sooz moodys"
3,"singer-songwriter, RockPop, AOR, us, missing you"
3,"country, Alt-country, Townes van Zandt, favorite songs, folk"
3,"hard rock, classic rock, rock, heavy metal, metal"
3,country
3,"pop, female vocalists, beautiful, The Vampire Diaries, indie"
3,"country, great song, new country, my favorite"
3,"country, Love, 90s, modern country, cajun"
3,"Pop-Rock, epiphanies, September, husky voice, robertitus coleccion"
3,"Pop-Rock, epiphanies, September, husky voice, robertitus coleccion"
3,"Soundtrack, classic rock, 80s, Power ballad, rock"
3,"oldies, rock n roll, 60s, classic rock, pop"
3,"soul, urban, Mariah Carey, Soundtrack, Disco"
3,"pop, Disco, 80s, catchy, eighties"
3,"heart to heart, Chris Brown, Hip-Hop, cute"
3,"dance, Favorite, nicole"
3,"Nu Metal, metal, alternative metal, rock, alternative rock"
3,"Josh Groban, classical pop, piano, contemporary classical, pop"
3,"the word noon, Love, fip, the word love, songs of day and night"
3,"the word noon, Love, fip, the word love, songs of day and night"
3,"pop, country, folk, singer-songwriter, USA"
3,"rock, U2, classic rock, 90s, pop"
3,"rock, indie, british, alternative, alternative rock"
3,"classic rock, blues rock, rock, blues, ten years after"
3,"chillout, sad, rnb, Scobbler Hit"
3,"jazz fusion, Michael Landau, james pankow, robert lamm, lee loughnane"
3,"hard rock, rock, 80s, classic rock, heavy metal"
3,"rock, classic rock, spanish, hard rock, latin"
3,"country, Hank Williams, classic country, Traditional Country, folk"
3,"country, Hank Williams, classic country, Traditional Country, folk"
3,"easy listening, jazz, 60s, cover"
3,"hard rock, classic rock, rock, 80s, heavy metal"
3,out of our heads
3,"slow jams, Xscape, rnb, 90s, smooth"
3,"Soundtrack, 80s, sad, female vocalists, Ballad"
3,"Broadway, female vocalist, Rent"
3,"rock, pop, classic rock, 80s, sad"
3,"rock, pop, classic rock, 80s, sad"
3,"classic rock, hard rock, melodic rock, rock, 80s"
3,"rock, nickelback, alternative rock, alternative, male vocalists"
3,"rock, alternative, loved, friendsofthekingofrummelpop, bongos"
3,"80s, classic rock, singer-songwriter, AOR, Carly Simon"
3,"Kanye West, hip hop, Hip-Hop, rap, rnb"
3,"gospel, Kirk Franklin, inspirational, Kirk Franklin-Fight of My Life, christian"
3,"rap, Hip-Hop, 2010, downtempo, rnb"
3,"rap, Hip-Hop, 2010, downtempo, rnb"
3,"loneliness after dusk, Madonna, demo, never let you go, rebel heart"
3,"rnb, Drake, Hip-Hop, rap, MySpotigramBot"
3,"slow jams, Xscape, rnb, 90s, smooth"
3,"justin bieber, pop, love songs, Canadian, upbeat"
3,"seen live, female, country, Ballad, Favorite"
3,"70s, female vocalists, pop, singer-songwriter, adult contemporary"
3,"heart to heart, Chris Brown, Hip-Hop, cute"
3,"celtic, irish, Soundtrack, female vocalists, memories"
3,"rock, pop, 80s, New Zealand, Aussie"
3,"synth pop, electronic, 80s, Mellow, favourite"
3,"70s, carpenters, pop, easy listening, oldies"
3,"classic rock, 70s, Progressive rock, rock, Psychedelic Rock"
3,"Progressive rock, rock, classic rock, Progressive, relaxing"
3,"30 Strand Grass, 60s, Love, Schmalz, Chrissy"
3,"30 Strand Grass, 60s, Love, Schmalz, Chrissy"
3,"hard rock, rock, rock ballad, classic rock, Ballad"
3,"80s, classic rock, oldies, rock, soft rock"
3,"Disco, pop, 80s, male vocalists, love songs"
3,"hard rock, rock, kiss, 70s, classic rock"
3,"rock, classic rock, hard rock, soft rock, seen live"
3,"soul, 70s, Love, rhythm and blues, Ballad"
3,"pop, 70s, USA, AOR, west coast"
3,"finnish, Suomi, finland, eppu normaali"
3,"heavy metal, metal, black metal, Progressive metal, thrash metal"
3,"heavy metal, metal, black metal, Progressive metal, thrash metal"
3,"british, Love, Awesome, amazing, Favorite"
3,"indie pop, indie rock, the 1975, one direction gif, pop"
3,"pop, soul, adult contemporary, male vocalists, love songs"
3,"rock, pop, pop rock, maroon 5, funk"
3,"soul, pop, female vocalists, pretty, love songs"
3,"pop, boybands, dance, backstreet boys, love at first listen"
3,"pop, female vocalists, rock, sexy, latin"
3,"hard rock, rock, 80s, classic rock, heavy metal"
3,"rock, 90s, hard rock, cover, Ballad"
3,"classic rock, 70s"
3,"country, classic country, female vocalists, Traditional Country, 70s"
3,"pop, 2010s, give you reasons why"
3,"rock, listenmove, alternative, australian, energy"
3,"hip hop, rap, Kanye West, electronic, Lil Wayne"
3,"rock, Progressive metal, Progressive rock"
3,"heavy metal, hard rock, rock, metal, Ozzy Osbourne"
3,"heavy metal, hard rock, rock, metal, Ozzy Osbourne"
3,"pop, 90s, max martin, backstreet boys, BSB"
3,"80s, pop, life"
3,"blues rock, Southern Rock, country rock, rap metal, rock"
3,"punk rock, punk, rock, 90s, The Offspring"
3,"britpop, alternative rock, b-side, autumn walks, indie"
3,"jazz, soul, female vocalists, nina simone, vocal jazz"
3,r  and b
3,"jazz, vocal jazz, female vocalists, ella fitzgerald, slgdmjazz"
3,"pop, singer-songwriter"
3,"soul, motown, classic soul, funk, RockPop"
3,"Disney, pop, musical, 2007, childrens"
3,"pop, indie, rock, british, Alternative  Punk"
3,"pop, dance, Britney Spears, female vocalists, Love"
3,"motown, cover, obscure, spirited, Robinson"
3,"motown, cover, obscure, spirited, Robinson"
3,"pop, easy listening, Celine Dion, 90s, Canadian"
3,r  and b
3,"classic rock, 60s, rock, Psychedelic Rock, blues rock"
3,7 of 10 stars
3,"christmas, pop, Christina Aguilera, female vocalists, xmas"
3,"rnb, slow jams, 90s, sexy, jazzysrnbsoulmale"
3,"country, 00s, contemporary country, female vocalists, 1999"
3,"rock, singer-songwriter, Lou Reed, classic rock, album rock"
3,"rock, singer-songwriter, Lou Reed, classic rock, album rock"
3,"hard rock, classic rock, rock, 70s, thin lizzy"
3,"pop, soft rock, english lyrics, british artist, 5 of 10 stars"
3,"britpop, rock, british, alternative, indie"
3,"singer-songwriter, rockin party"
3,"rock, pop, soft rock, pops, michael bolton"
3,"hard rock, 80s, heavy metal, rock, classic rock"
3,"industrial, industrial rock, rock, nine inch nails, NIN"
3,"indie, alternative, Morrissey, british, rock"
3,"pop, indie pop, electronic, indietronica, indie"
3,"pop, easy listening, Celine Dion, 90s, Canadian"
3,"pop, electropop, female vocalists, dance-pop, Selena Gomez"
3,"70s, Disco, pop, LEO SAYER, You Make Me Feel Like Dancing"
3,"soul, rnb, John Legend, piano, Love"
3,"soul, brain2brain"
3,"soul, jazz, blues, ray charles, piano"
3,"black metal, thrash metal, metal, heavy metal, Venom"
3,"black metal, thrash metal, metal, heavy metal, Venom"
3,"country, Kris Kristofferson, 70s, singer-songwriter, Help me make it through the night"
3,"thrash metal, heavy metal, metal, Megadeth, hard rock"
3,"pop, dance, female vocalists, electronic, australian"
3,"70s, pop, Neil Diamond, singer-songwriter, classic rock"
3,"Progressive rock, rock, classic rock, Pink Floyd, Psychedelic Rock"
3,"classic rock, Jazz Rock, steely dan, rock, 70s"
3,"pop, 80s, new wave, electronic, british"
3,"easy listening, jazz, old blue eyes, vocal, sad"
3,"rock, sexy, hot, indie, pop"
3,"pop, 80s, synthpop, electronic, new wave"
3,"indie, britpop, madchester, rock, alternative"
3,"pop, electronic, indie, female vocalists, british"
3,"pop, Josh Groban, Classical, classical pop, vocal"
3,"Canadian, folk-rock, moody, Adult Alternative"
3,"classic rock, rock, 70s, 80s, british"
3,"test, cover, cover songs I want to hear"
3,"country, 70s, easy listening, cover, John Denver"
3,"hard rock, gi joe does approve"
3,"hard rock, gi joe does approve"
3,"heavy metal, hard rock, metal, rock, ozzy"
3,"AOR, melodic rock, hard rock, rock, classic rock"
3,"country, Hank Williams, catchy, oldies, 50s"
3,"soul, rnb, Disco, luther vandross, old skool rnb"
3,"new wave, rock, post-punk, colours, fire"
3,"vocal, pop, female vocalists, Traditional Pop, Standards"
3,"cher, pop, 70s, Traditional Pop, soft rock"
3,"female vocalists, blues, jazz, soul, rhythm-blues"
3,"oldies, pop, 50s, 60s, singer-songwriter"
3,"2 of 10 stars, one of my favorite songs, Jason Derulo"
3,"hard rock, classic rock, rock, cover, van halen"
3,"pop, 80s, 90s, 1993, cover"
3,"60s, oldies, classic rock, pop, rock"
3,"folk, singer-songwriter, Mellow, acoustic, beautiful"
3,"pop, soul, 80s, Scottish, Soundtrack Of My Life"
3,"easy listening, melancholy, sunset, Letting Go, greatrockers"
3,"rock, glam rock, alt. rock"
3,"Faves, add, Sleep Mix, Feel, never love again- hanson"
3,"classic rock, hard rock"
3,"pop, michael jackson, 80s, soul, king of pop"
3,"pop, female vocalists, singer-songwriter, rnb, love at first listen"
3,"classic rock, Progressive rock, rock, 80s, SuperTramp"
3,"hard rock, rock, meat loaf will fully smash you, classic rock, metal"
3,"hard rock, rock, meat loaf will fully smash you, classic rock, metal"
3,"rock, classic rock, hard rock, Ballad, 70s"
3,pop
3,"soul, country, top, super, country rock"
3,"favorites, beautiful, love song, ballads, single B-side"
3,"Southern Rock, classic rock, 70s, rock, blues rock"
3,"Hip-Hop, hip hop tag"
3,"Hip-Hop, hip hop tag"
3,"rnb, Chris Brown, Hip-Hop, young rnb, hip hop"
3,"justin bieber, one time, pop, rnb, Love"
3,"pop, jennifer lopez, feel good, rnb, female vocalists"
3,"rock, singer-songwriter, melancholy, sad, 80s"
3,"country, RB, slow jams, az"
3,"gay, Uplifting, wake up, pozytywne wibracje, funky house"
3,"dance, cyndi lauper, electronic, pop, singer-songwriter"
3,"dance, cyndi lauper, electronic, pop, singer-songwriter"
3,"acoustic, britpop, pop, british, alternative"
3,"rock, Kurt Cobain, Smash Mouth, quinten painter, fuck me daddy"
3,"pop, dance, dance-pop, Kylie Minogue, kylie"
3,"soul, country, top, super, country rock"
3,"80s, new wave, electronic, synthpop, Depeche Mode"
3,"heavy metal, metal, hard rock, thrash metal, Judas Priest"
3,"pop, rock, pop rock, male vocalists, 80s"
3,"rock, 70s, singersongwriter, blues, blues rock"
3,"west coast, westcoast, Dan Fogelberg, that summer, have you ever been"
3,female vocalists
3,"pop, 80s, 90s, elementary school, wooees"
3,"country, female vocalists, folk, Alt-country, Emmylou Harris"
3,"beautiful, alternative rock, sad, Awesome, Reflective"
3,"heavy metal, hard rock, WASP, hair metal, metal"
3,"heavy metal, hard rock, WASP, hair metal, metal"
3,"Disco, 80s, soul, motown, pop"
3,"hard rock, classic rock, 70s, glam rock, heavy metal"
3,"heavy metal, metal, WASP, classic rock, rock"
3,"thrash metal, metal, heavy metal, speed metal, Slayer"
3,"acoustic, Grunge, rock, alternative, pearl jam"
3,"jazz, blues, vocal jazz, female vocalists, billie holiday"
3,"classic rock, 70s, 80s, AOR, west coast"
3,"pop, dance, 90s, favorite by this singer, female vocalists"
3,"pop, dance, 90s, favorite by this singer, female vocalists"
3,pinoy
3,"pop, soul, adult contemporary, male vocalists, love songs"
3,female vocalists
3,"80s, pop, life"
3,"80s, 90s, eurodisco"
3,"pop, oldies, michael jackson, Immortal, king of pop"
3,"pop, emo, easy listening, soft rock, Pop-Rock"
3,"Disco, pop, 80s, male vocalists, love songs"
3,"rock, live, grateful dead"
3,"rock, live, grateful dead"
3,"hard rock, rock, cover, classic rock, Guns N Roses"
3,"rock, 60s, classic rock, pop, The Beatles"
3,"pop, british, one direction, Awesome, rock"
3,"pop, 80s, 90s, elementary school, wooees"
3,rock
3,"hip hop, 90s, rnb"
3,"numbers, contemporary christian, hebrew, ether, genesis"
3,"rock, alternative, alternative rock, hard rock, rockabilly"
3,"rock, alternative, alternative rock, hard rock, rockabilly"
3,"Southern Rock, rock, classic rock, hard rock, blues"
3,"hard rock, classic rock, heavy metal, rock, deep purple"
3,"jazz, soul, female vocalists, nina simone, vocal jazz"
3,"classic rock, rock, hard rock, pop rock, album rock"
3,"soul, Otis Redding, 1969, atco, OpelMelange"
3,"Progressive rock, classic rock, hard rock, rock, Rush"
3,"musical, Broadway, Soundtrack, Disney"
3,"pop, rock, Hanson, indie, USA"
3,"hard rock, classic rock, heavy metal, rock, scorpions"
3,"country, folk, classic rock, americana, 70s"
3,"classic rock, 80s, starship, pop, rock"
3,"heavy metal, hard rock, classic rock, metal, Black Sabbath"
3,"Grunge, rock, alternative rock, 90s, alternative"
3,"Grunge, rock, alternative rock, 90s, alternative"
3,"Hip-Hop, pop, UK, new wave, synth pop"
3,"oldies, roy orbison, love song evergreen"
3,"pop, 90s, michael bolton, the 1990s, pop rock"
3,"rock, folk, female vocalists, acoustic, Passionate"
3,"metal, industrial, industrial rock, industrial metal, marilyn manson"
3,"Love Metal, Gothic Rock, metal, finnish, bonus track"
3,"rock, indie rock, indie, alternative rock, alternative"
3,"hard rock, Progressive rock, classic rock, rock, metal"
3,"classic track, Vocal hormonies"
3,"jazz, cover, 50s, Ballad, hank williams cover"
3,"doo wop, soul, 60s, motown, vocal"
3,"soul, pop, 70s, michael jackson, purple jellyfish clan"
3,"rock, Progressive rock, guitar, sardonic, male vocalist"
3,"country, hank williams cover, peryaguekay"
3,"80s, Disco, dance, pop, Hi-NRG"
3,"synthpop, pop, british, dark, pretty"
3,"synthpop, pop, british, dark, pretty"
3,"pop, synthpop, electronic, dance, cover"
3,"new wave, rock, post-punk, 70s, alternative"
3,"jazz, female vocalists, swing, duke ellington, Foxtrott"
3,"jazz, nat king cole, swing, oldies, dance"
3,"80s, pop, rick astley, dance, Love"
3,"soul, pop, sad, Love, Favorite"
3,"60s, female vocalists, pop, oldies, bacharach"
3,"oldies, easy listening, love songs, 60s, pop"
3,"pop, oldies, michael jackson, Immortal, king of pop"
3,"pop, sexy, male vocalists, michael bolton, love songs"
3,"favorites, beautiful, love song, ballads, single B-side"
3,"romantic, 80s, easy listening, Pop Life, slow-dance"
3,"Disco, pop, 80s, male vocalists, love songs"
3,"justin bieber, pop, love songs, Canadian, upbeat"
3,"country, country rock, Alabama, my favorite, rock"
3,"Radio Music, 70s and 80s mix"
3,"rock, international"
3,punk
3,"punk rock, punk, 90s, fun to skateboard to, i love singing along"
3,"punk rock, good shit, male vocalist, FUCKING AWESOME, friendsofthekingofrummelpop"
3,"80s, pop, life"
3,"2000s, 2002, face to face, fighting dogs, How to Ruin Everything"
3,"Progressive rock, classic rock, Progressive, rock, yes"
3,"romantic, Love, pop, easy listening, michael bolton"
3,country
3,"hard rock, metal, rock, classic rock, Alice Cooper"
3,"soul, emotive, favorite by this singer, vocalization, romantic tension"
3,"rock, 60s, classic rock, pop, The Beatles"
3,"hard rock, rock, rock n roll, favorit, eclectonia"
3,"hard rock, Progressive rock, classic rock, rock, metal"
3,cover
3,"hard rock, Alice Cooper, classic rock, rock, 80s"
3,"luther vandross, soul, easy listening, 90s, rnb"
3,"rock, hard rock, bon jovi, classic rock, 80s"
3,"rock, hard rock, bon jovi, classic rock, 80s"
3,"country, singer-songwriter, country rock, pop, rock"
3,"rock, Progressive rock, soft rock, genesis, classic rock"
3,"pop, 80s, catchy, eighties, 80's"
3,"gospel, Kirk Franklin, Contemporary Gospel Tag, Cross Rhythms, black gospel"
3,"gay, Uplifting, wake up, pozytywne wibracje, funky house"
3,"heard on Pandora, Soundtrack, indie, travis, pop"
3,"rock, classic rock, 80s, male vocalists, bon jovi"
3,"heavy metal, metal, hard rock, classic rock, doom metal"
3,"70s, pop, Tom Jones, funkdisco, rock"
3,"70s, pop, Tom Jones, funkdisco, rock"
3,soul
3,"pop, female vocalists, australian, rock, alternative"
3,country
3,"jazz fusion, james pankow, robert lamm, danny seraphine, lee loughnane"
3,"rock, pop, classic rock, 80s, sad"
3,"folk, singer-songwriter, 70s, acoustic, classic rock"
3,"west coast, westcoast, Dan Fogelberg, that summer, have you ever been"
3,"indie pop, indie, indie rock, pop, alternative"
3,"rock-baladas, rock ballads, 80s rock, Best Rock, REO Speedwagon"
3,"hard rock, classic rock, rock, Rainbow, heavy metal"
3,"pop, top 100, they paved paradise and put up a parking lot, love the fantastic music in this"
3,"folk, singer songwriter, Slow Rock"
3,"Fleetwood Mac, christine mcvie, danny kirwan, Future games, penguin"
3,"pop, singer-songwriter"
3,"rock, pop punk, punk rock, emo, punk"
3,"pop punk, punk rock, punk, rock, Yellowcard"
3,"pop, rock, italian"
3,"synthpop, 80s, new wave, synth pop, electronic"
3,"synthpop, 80s, new wave, synth pop, electronic"
3,"pop, soul, adult contemporary, male vocalists, love songs"
3,"seen live, female, country, Favorite, My Country"
3,"pop, emo, easy listening, soft rock, Pop-Rock"
3,"rock, 60s, classic rock, pop, The Beatles"
3,"rock, Love, chillout, Progressive rock"
3,"80s, pop, rock, pop rock, Roxette"
3,"pop, lovely, sweet, 2012, Ollywood"
3,"Alicia Keys, naya rivera, famale vocalists, cover, love at first listen"
3,"jazz, blues, vocal jazz, female vocalists, billie holiday"
3,"60s, Love"
3,"pop, soul, motown, 70s, michael jackson"
3,"country, Tim McGraw, 90s Country Music, 90s, modern country"
3,linedance
3,"punk rock, playful Indie yolala, yolala indie fav"
3,"punk rock, playful Indie yolala, yolala indie fav"
3,"britpop, cover, rock, acoustic, covers"
3,"heavy metal, metal ballad, Ballad, Power ballad, Judas Priest"
3,"hard rock, glam rock, one of the greatest songs ever, classic rock, heavy metal"
3,"80s, pop, female vocalists, Love, latin"
3,"rock, classic rock, 80s, power pop, catchy"
3,"Love Metal, finnish, rock, Gothic Rock, HIM"
3,"Love Metal, finnish, rock, Gothic Rock, HIM"
3,"latin, santana, rock, Fusion, classic rock"
3,"classic rock, 60s, rock, The Beatles, acoustic"
3,"love at first listen, <3, Soundtrack, amazing, home"
3,"pop, alternative rock, electronic, 2014, eletronic"
3,"jazz, swing, easy listening, vocal, vocal jazz"
3,pop
3,"Progressive metal, heavy metal, hard rock, metal, rock"
3,"pop, female vocalists, memories, adult contemporary, latin"
3,"classic rock, rock, 60s, beatles, british"
3,sia
3,"classic rock, rock, 70s, 80s, power pop"
3,"pop, rock, 80s, pop rock, female vocalists"
3,"classic rock, blues rock, rock, blues, ten years after"
3,country
3,"blues, jazz, female vocalists, jazz vocals, soul"
3,"classic rock, rock, 60s, british, mod"
3,"pop, 80s, new wave, Awesome, gorgeous"
3,"justin bieber, pop, favorite girl, hottie justin bieber, Girl"
3,"pop, one direction, 1d, Awesome, best song ever"
3,"justin bieber, catchy, latin, rnb, fun"
3,"classic rock, 80s, rock, Fleetwood Mac, pop"
3,"pop, r&b, american, rnb, rock"
